,RegionID,RegionName,SizeRank,2014-03,2014-06,2014-09,2014-12,2015-03,2015-06,2015-09,2015-12
308,394703,"Idaho Falls, ID",308,49768.24,50044.38,50310.05,50709.34,51011.41002,51244.78283,51424.38253,51868.41063
309,395098,"Sierra Vista, AZ",309,45048.1,45480.94,45947.82,46275.14,46173.36478,46571.88066,46965.53217,47332.85749
310,394983,"Pittsfield, MA",310,49357.75,49843.53,50515.76,51126.97,51323.86784,50866.59096,51503.84333,52122.94994
311,394780,"Lawton, OK",311,46181.02,47056.41,48113.41,48985.48,47176.63071,47907.05998,48900.21965,49744.01637
312,394588,"Farmington, NM",312,47427.97,48203.99,49231.33,50228.71,48612.68199,49360.24782,50321.76963,51376.7948
313,394712,"Jackson, TN",313,39704.4,40094.14,40534.21,41019.13,40560.38209,40818.93136,41197.07525,41654.30805
314,394879,"Morgantown, WV",314,42011.48,41901.85,41893.78,41889.42,42917.20013,42659.31976,42578.87861,42538.07443
315,394633,"Glens Falls, NY",315,51808.61,51492.02,51736.77,52481.26,53872.35546,52548.91696,52748.73616,53503.62221
316,395232,"Winchester, VA",316,51845.35,52249.08,52801.75,53375.27,52963.07728,53193.59911,53665.22915,54201.78192
317,395120,"St. Joseph, MO",317,46353.96,47060.2,47783.17,48411.46,47450.16851,47808.43749,48619.37548,49296.79011
318,394321,"Altoona, PA",318,43369.45,43770.09,44247.96,44688.51,45097.02975,44668.49086,45113.44577,45559.06539
319,394905,"New Bern, NC",319,42859.88,42781.33,42815.12,42820.47,43783.89068,43554.69833,43515.28549,43483.54166
320,394442,"Carbondale, IL",320,40187.43,40825.56,41491.6,42191.21,41137.80841,41474.66932,42217.703,42962.78658
322,394800,"Logan, ID",322,50111.43,51090.73,52047.25,52742.15,51363.17263,52316.23138,53200.0603,53947.68486
323,394668,"Harrisonburg, VA",323,50562.64,50931.01,51353.74,51696.61,51652.7135,51851.70205,52193.53951,52497.128
324,394374,"Beckley, WV",324,39163.6,39359.75,39619.97,39848.33,40007.92305,40071.26561,40267.88447,40465.3783
325,394824,"Mansfield, OH",325,41041.28,41339.05,41734.02,42077.65,42011.85081,41996.3236,42464.36535,42847.14983
326,395217,"Weirton, OH",326,43069.81,44444.2,45317.86,45492.78,44088.3528,45150.84418,46110.92255,46324.73441
327,394635,"Goldsboro, NC",327,36368.84,36074.4,35848.48,35572.28,37152.91118,36726.52555,36434.71843,36123.114
329,394661,"Hammond, LA",329,40324.44,40516.16,40803.63,41111.78,41193.78945,41248.58031,41470.90114,41748.39273
330,394728,"Jonesboro, AR",330,40330.3,40376.95,40811.98,41481.32,41199.77579,41106.85378,41479.38769,42123.65503
331,395094,"Sherman, TX",331,50407.61,51459.6,52660.52,53704.28,51494.34123,52389.84749,53521.68958,54535.88662
332,394333,"Anniston, AL",332,40154.16,40904.9,41869,42783.94,41019.83841,41644.34766,42553.69338,43446.446
333,395128,"Staunton, VA",333,51802.02,52320,52896.73,53393.24,52918.81313,53265.80115,53761.76238,54220.03019
334,394893,"Muncie, IN",334,38422.51,38938.82,39615.04,40315.63,39331.15044,39557.93095,40308.3032,41052.90669
335,394890,"Mount Vernon, WA",335,50542.78,50526.74,50603.8,50558.68,51805.2974,51738.71309,51724.63888,51714.30697
336,394307,"Albany, OR",336,43244.87,43339.64,43531,43596.48,44325.09157,44379.2178,44495.1813,44592.97097
337,395213,"Watertown, NY",337,49609.43,50511.75,51563.76,52659.07,51585.57327,51548.52648,52572.3421,53684.89604
338,395225,"Williamsport, PA",338,44944.8,45058.75,45247.03,45393.42,46735.13228,45983.60119,46132.05748,46277.7074
339,394474,"Cleveland, TN",339,40735.04,41013.51,41317.13,41638.28,41613.24153,41754.92103,41992.79852,42283.04554
340,395089,"Sheboygan, WI",340,53138.89,53666.91,54324.04,55038.16,54395.55294,54520.19141,55274.7107,56044.67664
341,394390,"Bismarck, ND",341,61578.3,62544.57,63853.96,65445.72,63034.54358,63539.00249,64971.4043,66642.56608
342,394949,"Owensboro, KY",342,42302.24,41859.34,41650.55,41502.89,43214.22859,42616.0413,42331.67101,42145.55904
345,394880,"Morristown, TN",345,38225.85,38409.82,38635.31,38897.19,39049.95622,39104.1635,39267.1221,39499.50998
346,394734,"Kankakee, IL",346,56448.51,57710.81,59007.85,60344.83,57783.44098,58628.38773,60040.48738,61448.39298
347,394423,"Brunswick, GA",347,44795.75,45839.84,46834.21,47607.23,45761.49585,46668.49775,47600.1006,48344.42427
349,395054,"San Angelo, TX",349,44965.31,45054.04,45390.58,45726.64,45934.71138,45868.49265,46132.86258,46434.71348
350,394857,"Michigan City, IN",350,45350.88,45521.81,45869.02,46234.3,46423.36703,46245.58773,46671.72785,47079.81505
352,395218,"Wenatchee, WA",352,50089.81,50626.74,51308.38,51918.56,51341.01258,51841.11176,52444.82484,53105.26994
353,394778,"Lawrence, KS",353,48661.09,48531.89,48460.71,48606.3,49811.85902,49303.52674,49308.77243,49495.19327
354,394524,"Decatur, IL",354,46524.22,47207.91,47914.41,48649.46,47624.45493,47958.49602,48752.91218,49539.14256
355,394867,"Missoula, MT",355,44225.44,44228.55,44326.65,44375.36,45330.1554,45289.44988,45308.45439,45389.65394
357,394369,"Bay City, MI",357,45591.18,46401.89,47289.48,48093.45,46669.3498,47139.66064,48117.0459,48972.96446
358,394788,"Lewiston, ME",358,46913.94,47578.11,48311.86,49224.1,48782.71105,48554.67219,49256.83526,50183.01104
360,395139,"Sumter, SC",360,37307.87,36838.93,36404.64,35980.56,38112.18561,37504.87615,36999.97344,36537.71619
365,394794,"Lima, OH",365,42434.41,42572.84,42808.21,42988.54,43437.92645,43249.73034,43557.35368,43774.69784
367,753872,"California-Lexington Park, MD",367,84847.72,85840.8,86962.92,88016.56,86676.94116,87392.56467,88385.04461,89379.48962
368,394620,"Gadsden, AL",368,39575.74,40117.26,40863.96,41559.04,40428.94833,40842.4693,41532.21773,42202.57852
369,394513,"Cumberland, MD",369,37610.73,38429.64,39019.26,39259.47,38421.57493,39124.34179,39657.35092,39867.39985
370,394804,"Longview, WA",370,42750.46,42381.47,42082.91,41677.15,43818.33161,43398.0644,43015.01711,42629.77057
372,394599,"Fond du Lac, WI",372,51811.84,51685.04,51670.76,51700.36,53037.12,52506.81051,52574.9983,52645.83624
373,394709,"Ithaca, NY",373,51679.98,52400.79,53272.92,54186.31,53738.60161,53476.33988,54314.93311,55241.88747
375,394630,"Gettysburg, PA",375,60578.22,61175.74,61881.83,62536.21,62991.29432,62431.39969,63092.23254,63754.44786
376,394980,"Pine Bluff, AR",376,33822.71,33745.82,33836.66,33947.85,34551.88949,34355.85126,34389.99868,34473.52983
382,395080,"Sebring, FL",382,35443.64,35884.45,36365.98,36785.93,36207.76491,36533.14178,36960.68123,37355.55728
385,394637,"Grand Forks, MN",385,48548.51,49260.33,50080.49,50876.42,49696.61666,50043.54864,50956.89857,51806.82835
387,394580,"Fairbanks, AK",387,68691.04,69475.53,70314.91,70798.52,70406.88613,71142.02328,71872.33623,72416.77189
388,394928,"Ocean City, NJ",388,56760.19,56858.46,56992.91,56984.45,59021.17682,58025.50557,58107.68575,58094.53669
389,394823,"Mankato, MN",389,53460.83,53773.29,54280.58,54704.53,54725.10639,54628.26281,55230.49015,55704.94534
390,395038,"Rome, GA",390,40622.69,41337.47,42143.35,42904.49,41498.46939,42084.73733,42832.52989,43568.86271
391,394441,"Cape Girardeau, MO",391,43515.17,43978.44,44601.75,45290.19,44544.24497,44677.67879,45382.28063,46118.43953
392,394689,"Hot Springs, AR",392,40226.48,40681.81,41305.3,41914.4,41093.71755,41417.22481,41980.77506,42563.44124
396,395190,"Victoria, TX",396,49796.1,49966.71,50264.57,50400.63,50869.64776,50869.97016,51086.55806,51181.07985
398,394542,"Dubuque, IA",398,54836.07,55603.74,56511.1,57565.09,56132.86895,56487.8162,57500.04425,58617.81816
399,395153,"The Villages, FL",399,50162.46,50669.26,51231.28,51704.99,51243.90607,51585.22033,52069.07689,52505.63777
401,394821,"Manhattan, KS",401,49482.36,49986.75,50534.28,51288.75,50652.55095,50781.51841,51418.6299,52226.69888
402,394964,"Parkersburg, WV",402,41231.63,41560.01,41982.12,42398.24,42120.53745,42311.30024,42668.66325,43054.77346
405,394462,"Cheyenne, WY",405,57114.56,57411.05,57744.99,57933.4,58541.2351,58788.15542,59024.00126,59257.592
410,394325,"Ames, IA",410,45971.33,45982.58,46095.48,46314.62,47058.48983,46713.68378,46902.1509,47161.60391
414,394568,"Elmira, NY",414,49120.68,49783.41,50589.5,51434.41,51077.35439,50805.23697,51579.02567,52436.37903
422,394505,"Corvallis, OR",422,50979.49,51941.28,53035.47,53987.76,52252.91606,53187.18333,54210.16868,55221.76594
423,394395,"Bloomsburg, PA",423,49096.93,49228.94,49757.05,50590.53,51052.65833,50239.38622,50730.29303,51576.05981
428,394859,"Midland, MI",428,48984.57,49106.64,49296.01,49388.78,50142.98889,49887.41503,50158.69018,50291.98296
430,394988,"Pocatello, ID",430,43311.54,43765.71,44213.62,44781.13,44393.42693,44815.50784,45192.92085,45804.69869
431,394755,"Kokomo, IN",431,45707.35,46570.61,47631.2,48726.85,46788.26706,47311.06321,48464.746,49617.94784
432,394641,"Grants Pass, OR",432,36532.33,36732.9,37017.7,37197.08,37444.87779,37614.00347,37837.61624,38047.29897
435,394638,"Grand Island, NE",435,48642.42,49298.34,50090.34,50936.37,49792.7475,50082.16298,50966.92095,51867.87469
437,394516,"Danville, IL",437,41619.79,41657.99,41707.23,41774.99,42604.04179,42320.33461,42437.10653,42538.9549
439,394644,"Great Falls, MT",439,41805.76,42008.31,42305.82,42560.11,42850.03377,43015.9535,43242.86441,43532.91251
448,394682,"Hinesville, GA",448,42596.39,42967.7,43547.35,44210.16,43514.72013,43744.43739,44259.48982,44894.7509
456,394489,"Columbus, IN",456,52398.32,52693.67,53195.47,53720.54,53637.46946,53531.47731,54126.39073,54702.96052
459,394445,"Casper, WY",459,55946.29,56248.66,56588.04,56785.01,57343.78267,57597.88344,57841.42563,58082.95309
511,395199,"Walla Walla, WA",511,49423.79,50277.62,51220.11,52027.14,50658.35595,51483.6175,52354.59972,53216.33177
524,394787,"Lewiston, ID",524,44574.95,44569.6,44919.41,45678.65,45688.39588,45638.68056,45914.34361,46722.73343
551,394444,"Carson City, NV",551,44104.15,43945.47,43815.64,43534.75,45205.83568,44999.5797,44786.12587,44529.83
